timestamp_ns,t_in_window,weather,topic,center,confidence,detected,lx,rx,cte_m,true_center,err_gt
1778418752895643756,2.636141621,rain,/lka/yolo/lane_center,0.5104479789733887,0.9623826146125793,True,399.212890625,1234.220703125,,,
1778418752914828012,2.655325877,rain,/lka/pure_vision/lane_center,0.5087500214576721,0.0,True,402.0,1226.0,,,
1778418752943061175,2.68355904,rain,/lka/scnn/lane_center,0.5112528800964355,0.0,True,395.74981689453125,1240.25927734375,,,
1778418752948023730,2.688521595,rain,/lka/yolo/lane_center,0.5105350017547607,0.9631097316741943,True,399.35406494140625,1234.35791015625,,,
1778418752973477601,2.713975466,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,402.0,1224.0,,,
1778418753002086336,2.742584201,rain,/lka/scnn/lane_center,0.5110368132591248,0.0,True,395.39410400390625,1239.9237060546875,,,
1778418753010877254,2.751375119,rain,/lka/yolo/lane_center,0.5104049444198608,0.9632899165153503,True,399.18426513671875,1234.111572265625,,,
1778418753029230253,2.769728118,rain,/lka/pure_vision/lane_center,0.5065624713897705,0.0,True,403.0,1218.0,,,
1778418753056771453,2.797269318,rain,/lka/scnn/lane_center,0.5109243392944336,0.0,True,395.1268615722656,1239.8309326171875,,,
1778418753064092232,2.804590097,rain,/lka/yolo/lane_center,0.5104929208755493,0.9629661440849304,True,399.205322265625,1234.3719482421875,,,
1778418753090266900,2.830764765,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,403.0,1223.0,,,
1778418753120613503,2.861111368,rain,/lka/scnn/lane_center,0.5110752582550049,0.0,True,395.60968017578125,1239.8311767578125,,,
1778418753125435742,2.865933607,rain,/lka/yolo/lane_center,0.5104643106460571,0.964583158493042,True,399.2207946777344,1234.264892578125,,,
1778418753145760422,2.886258287,rain,/lka/pure_vision/lane_center,0.5099999904632568,0.0,True,403.0,1229.0,,,
1778418753171968713,2.912466578,rain,/lka/scnn/lane_center,0.5111687779426575,0.0,True,395.9503479003906,1239.7896728515625,,,
1778418753177769809,2.918267674,rain,/lka/yolo/lane_center,0.5104262232780457,0.9634358882904053,True,399.18426513671875,1234.1796875,,,
1778418753205763868,2.946261733,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,403.0,1223.0,,,
1778418753230625524,2.971123389,rain,/lka/scnn/lane_center,0.5108013153076172,0.0,True,395.0582275390625,1239.505859375,,,
1778418753240127051,2.980624916,rain,/lka/yolo/lane_center,0.5103830695152283,0.9639403820037842,True,399.26885986328125,1233.95703125,,,
1778418753257915719,2.998413584,rain,/lka/pure_vision/lane_center,0.5087500214576721,0.0,True,403.0,1225.0,,,
1778418753284591709,3.025089574,rain,/lka/scnn/lane_center,0.5108801126480103,0.0,True,395.58319091796875,1239.2330322265625,,,
1778418753291343469,3.031841334,rain,/lka/yolo/lane_center,0.5104090571403503,0.9637264013290405,True,399.212890625,1234.09619140625,,,
1778418753322082315,3.06258018,rain,/lka/pure_vision/lane_center,0.5090625286102295,0.0,True,403.0,1226.0,,,
1778418753349259624,3.089757489,rain,/lka/scnn/lane_center,0.5107674598693848,0.0,True,395.51605224609375,1238.9398193359375,,,
1778418753368068860,3.108566725,rain,/lka/yolo/lane_center,0.510412335395813,0.9624223709106445,True,399.23773193359375,1234.081787109375,,,
1778418753370767179,3.111265044,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,402.0,1224.0,,,
1778418753402699439,3.143197304,rain,/lka/scnn/lane_center,0.5109580159187317,0.0,True,395.4238586425781,1239.6417236328125,,,
1778418753412694252,3.153192117,rain,/lka/yolo/lane_center,0.5104821920394897,0.9635195136070251,True,399.33660888671875,1234.2064208984375,,,
1778418753428044713,3.168542578,rain,/lka/pure_vision/lane_center,0.5065624713897705,0.0,True,402.0,1219.0,,,
1778418753457768775,3.19826664,rain,/lka/scnn/lane_center,0.51109778881073,0.0,True,395.9193115234375,1239.5936279296875,,,
1778418753470550033,3.211047898,rain,/lka/yolo/lane_center,0.5104371309280396,0.9625087976455688,True,399.1918640136719,1234.2069091796875,,,
1778418753483380294,3.223878159,rain,/lka/pure_vision/lane_center,0.5078125,0.0,True,402.0,1223.0,,,
1778418753514864165,3.25536203,rain,/lka/scnn/lane_center,0.5112665295600891,0.0,True,396.4756164550781,1239.577392578125,,,
1778418753526548783,3.267046648,rain,/lka/yolo/lane_center,0.5104098320007324,0.9621977806091309,True,399.23773193359375,1234.0738525390625,,,
1778418753532098972,3.272596837,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,403.0,1223.0,,,
1778418753565856226,3.306354091,rain,/lka/scnn/lane_center,0.5104296803474426,0.0,True,395.54986572265625,1237.8250732421875,,,
1778418753579047642,3.319545507,rain,/lka/yolo/lane_center,0.5104374885559082,0.9622374176979065,True,399.2207946777344,1234.17919921875,,,
1778418753595979865,3.33647773,rain,/lka/pure_vision/lane_center,0.5115625262260437,0.0,True,403.0,1234.0,,,
1778418753623344180,3.363842045,rain,/lka/scnn/lane_center,0.5108048915863037,0.0,True,395.2640686035156,1239.3116455078125,,,
1778418753631824970,3.372322835,rain,/lka/yolo/lane_center,0.5104443430900574,0.9616058468818665,True,399.16717529296875,1234.254638671875,,,
1778418753651371713,3.391869578,rain,/lka/pure_vision/lane_center,0.5099999904632568,0.0,True,403.0,1229.0,,,
1778418753683350333,3.423848198,rain,/lka/scnn/lane_center,0.5108452439308167,0.0,True,395.32666015625,1239.3780517578125,,,
1778418753692135861,3.432633726,rain,/lka/yolo/lane_center,0.5104686617851257,0.9635012745857239,True,399.2207946777344,1234.2789306640625,,,
1778418753711373217,3.451871082,rain,/lka/pure_vision/lane_center,0.5084375143051147,0.0,True,403.0,1224.0,,,
1778418753739794788,3.480292653,rain,/lka/scnn/lane_center,0.5106831789016724,0.0,True,395.4231872558594,1238.762939453125,,,
1778418753747074489,3.487572354,rain,/lka/yolo/lane_center,0.5104218125343323,0.9620059728622437,True,399.1791687011719,1234.170654296875,,,
1778418753768277084,3.508774949,rain,/lka/pure_vision/lane_center,0.5068749785423279,0.0,True,404.0,1218.0,,,
1778418753795640387,3.536138252,rain,/lka/scnn/lane_center,0.5105401873588562,0.0,True,395.0057067871094,1238.722900390625,,,
1778418753804202341,3.544700206,rain,/lka/yolo/lane_center,0.5104287266731262,0.9615735411643982,True,399.1918640136719,1234.18017578125,,,
1778418753827713556,3.568211421,rain,/lka/pure_vision/lane_center,0.5115625262260437,0.0,True,404.0,1233.0,,,
1778418753854115575,3.59461344,rain,/lka/scnn/lane_center,0.5106173157691956,0.0,True,395.43994140625,1238.5355224609375,,,
1778418753859411111,3.599908976,rain,/lka/yolo/lane_center,0.5105683207511902,0.9615136384963989,True,399.37237548828125,1234.4462890625,,,
1778418753882450240,3.622948105,rain,/lka/pure_vision/lane_center,0.5096874833106995,0.0,True,403.0,1228.0,,,
1778418753912397085,3.65289495,rain,/lka/scnn/lane_center,0.5108358263969421,0.0,True,395.470458984375,1239.2042236328125,,,
1778418753918236163,3.658734028,rain,/lka/yolo/lane_center,0.5105054378509521,0.9619921445846558,True,399.2980041503906,1234.3193359375,,,
1778418753939560579,3.680058444,rain,/lka/pure_vision/lane_center,0.5071874856948853,0.0,True,403.0,1220.0,,,
1778418753966140626,3.706638491,rain,/lka/scnn/lane_center,0.5105081796646118,0.0,True,395.150146484375,1238.47607421875,,,
1778418753972342592,3.712840457,rain,/lka/yolo/lane_center,0.5104683637619019,0.963149905204773,True,399.2079772949219,1234.2908935546875,,,
1778418753995168106,3.735665971,rain,/lka/pure_vision/lane_center,0.5099999904632568,0.0,True,402.0,1230.0,,,
1778418754023434903,3.763932768,rain,/lka/scnn/lane_center,0.5106287002563477,0.0,True,395.25445556640625,1238.75732421875,,,
1778418754030145534,3.770643399,rain,/lka/yolo/lane_center,0.5104348659515381,0.9629886746406555,True,399.30206298828125,1234.089599609375,,,
1778418754052672351,3.793170216,rain,/lka/pure_vision/lane_center,0.5103124976158142,0.0,True,403.0,1230.0,,,
1778418754081777339,3.822275204,rain,/lka/scnn/lane_center,0.510223925113678,0.0,True,395.2296447753906,1237.4869384765625,,,
1778418754088085657,3.828583522,rain,/lka/yolo/lane_center,0.5104614496231079,0.9629220366477966,True,399.1868591308594,1234.2896728515625,,,
1778418754108411949,3.848909814,rain,/lka/pure_vision/lane_center,0.5106250047683716,0.0,True,403.0,1231.0,,,
1778418754134489132,3.874986997,rain,/lka/scnn/lane_center,0.5104820728302002,0.0,True,395.4483947753906,1238.09423828125,,,
1778418754143053771,3.883551636,rain,/lka/yolo/lane_center,0.5104772448539734,0.96402508020401,True,399.2771911621094,1234.25,,,
1778418754160884339,3.901382204,rain,/lka/pure_vision/lane_center,0.5074999928474426,0.0,True,404.0,1220.0,,,
1778418754189724734,3.930222599,rain,/lka/scnn/lane_center,0.5105357766151428,0.0,True,395.3059997558594,1238.4085693359375,,,
